#2020-02-18T00:00:00
"Rt","σs"
0.0016076072322880337,0.05083700436989561
0.00889268828403361,0.12773356404372854
0.009097260624892054,0.1515293466420595
0.019391704867139793,0.24381987474648878
0.01782197647812511,0.2069304280061884
0.03317543919962354,0.30951665185604327
0.04331169254320581,0.3800444442649444
0.06322349543711056,0.46430624793754177
0.10777539948757137,0.6063995280420764
0.1564896680979524,0.7929633164451988
0.28425758528563866,1.0729998889952455
0.4731830106192824,1.4300472363964873
0.5592267514783834,1.6473413564094035
0.9151687757470685,2.050245110257576
1.3403508855110149,2.472210452615754
1.7698335871382818,2.799093101148231
2.2724313147609863,2.9441500188146383
2.456588228919904,2.9252017850344134
3.115007457811134,2.755452289487806
3.3271070978260138,2.4514785945116198
3.3765314666457766,2.005072344240928
3.5179955659366655,1.5074626556772053
3.406762956449616,1.1878669047926385
3.2976561249191634,0.7920035740930178
3.0676490990850467,0.5538913665869711
2.8181149601660316,0.3740241837178373
2.5537917896211253,0.30291004757752304
2.312400690836679,0.2504231729358256
2.0938192855890976,0.1987319417346954
1.8914365206222046,0.16621538391094842
1.704042910227154,0.14020304358374155
1.5300580714118117,0.1189482937234854
1.3701639621948696,0.10125496316484854
1.2263315542436175,0.08667406216676893
1.100763761755704,0.07478787576302616
0.9947359417548335,0.06565052822166857
0.9076657277210881,0.05893150961104725
0.836676636852386,0.05414373567574475
0.7775177628811404,0.05053736749824699
0.7264087023680526,0.04759173347118323
0.6814707738174131,0.04548133145233827
0.6424188889008157,0.044093440578299774
0.6091459389613157,0.04308241679419262
0.5809851792566403,0.04244910534860567
0.5566486224371495,0.042226338600220466
0.5345578371141317,0.04222358958170361
0.5133099438459577,0.04219619431994323
0.4920991371417825,0.04206453487918321
0.4712152682498562,0.04220972489367812
0.45181451186157606,0.04302464370072006
0.4347721249889389,0.044182539812321044
0.41979003569554857,0.04489737384635726
0.40550530058035145,0.04675132133288091
0.3918512996489504,0.048089002209390004
0.3793539867511541,0.04955192925674063
0.369013135584962,0.05339565878525361
0.36320751553359093,0.05739304508584377
0.36205843195766035,0.06684639547332615
0.3648893135454556,0.07591932670768087
0.36648366796341764,0.09681293048204334
0.3674410096098049,0.12110952697747807
0.37537856546578385,0.13883290818689353
0.38619973799201673,0.16255807776357464
0.4089246811937594,0.1802761305142204
