#2020-01-23T00:00:00
"Rt","σs"
0.0010111849544949432,0.031976475918977385
0.002057385275665747,0.06506023495597163
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.001274139337096205,0.04029182361641076
0.006380038895301863,0.11684945836407908
0.009872552026001319,0.18208576309142432
0.020627405886112928,0.2270303218878048
0.03267169970688968,0.31771334487400904
0.025593840160111236,0.27307906049992225
0.05824487159303917,0.4513192935529413
0.1339320019038327,0.7179749116536076
0.1368817691280503,0.7179077747850506
0.25794864942666906,1.040277056573487
0.45342207129743345,1.4522955577931136
0.440697844011401,1.5139016758354558
0.8846418754334755,2.1019526905202084
1.2798306751489632,2.5615352665120024
1.7598770508302224,2.888413813089516
2.255397494162407,3.0938600315570257
3.0322993635291557,3.393469437072597
3.3183437821731823,3.146142759156249
3.758736676773941,2.836744356010632
4.211552904294369,2.345825525622452
4.346646504122386,1.8622241934407633
4.461204766155616,1.3306268650282518
4.361302574544153,1.0180322290323993
4.311882655628163,0.6055885865368158
4.144332390126693,0.4218011779474465
3.9488907134489977,0.39293128639225006
3.772790996726039,0.29401868082869204
3.59308139146102,0.24864178378726934
3.4199676787987374,0.21098994715393873
3.2548092063017977,0.17812320450173696
3.0987308132687876,0.15063213685940702
2.952791718083504,0.12869387412907757
2.8173709172632315,0.11191924299055657
2.692652904030047,0.09900672357283916
2.578468351983288,0.08852048997559467
2.474702029092509,0.07868222714003283
2.3812806559027826,0.06909483199511463
2.298764869867424,0.06066093717930574
2.2279407441091976,0.054294554917903005
2.168458142419529,0.050033668519940996
2.1179871286594922,0.04667875307466251
2.072396633552447,0.04357517040162309
2.027147823467145,0.04082170039148988
1.9784850194581118,0.038310941056628946
1.923656352314264,0.035862682699924084
1.8610779306558605,0.033462568588445
1.7906411895398802,0.031128917379484523
1.7132705082902835,0.028950342052316155
1.630522779952253,0.026782478695191028
1.54413920881742,0.024421938236937512
1.4557792528363036,0.02192519604519921
1.3670327839149887,0.01954409967609456
1.2799512419648515,0.017553830067030377
1.197118787387858,0.015930698232958368
1.1211038152971342,0.014560238827470236
1.053812989799342,0.013414201999771629
0.9959181166107915,0.012514147509528731
0.9461510576284096,0.011874064599569826
0.9014520696474662,0.011415310254922172
0.8590571550362966,0.010981580382665532
0.8182150985624502,0.010457181836428842
0.780726682699308,0.009923034385584315
0.750104419017058,0.009483745208309175
0.7293022083683501,0.009153524880754242
0.7191530882744499,0.008976523365983693
0.7191695158309434,0.008979263340530818
0.7290878724142271,0.009138879679573149
0.7486938639655518,0.009464374768813935
0.777453658262534,0.010008374317337492
0.8141751027339543,0.010782977905922047
0.8564031139086836,0.011712985310990553
0.9003821664120032,0.012670913325122539
0.9421020010142763,0.01353493311808277
0.9784772914058192,0.01416523315889689
1.0080492941888333,0.014554708932174854
1.0312078307493853,0.014926414602811106
1.0495548809471762,0.015440928832114668
1.0646701197147002,0.016017540742544523
1.0770658263020394,0.01646415354303579
1.0861496934085868,0.01662225627709232
1.091316454326339,0.0165257320051249
1.0927180586483303,0.01634390794970372
1.0909047448487885,0.016200980836442537
1.0859522738305085,0.01613722579093411
1.077597133273851,0.01614572149916824
1.0651367762234445,0.016155725999841497
1.0475303264092781,0.016062248657884214
1.0244326941462154,0.01574282040300211
0.9967025078485906,0.015174008348953917
0.9664441614222175,0.014522596715494137
0.9362561041008406,0.01391131490632085
0.9084528610489986,0.013371659492649273
0.8847756314605787,0.012881592343417209
0.8665982297831551,0.012386730115821663
0.8550127218290958,0.012002398636958192
0.8507251219141345,0.011980857021488125
0.8541371390111254,0.012307859692351479
0.8650959216317404,0.012724166294686395
0.8818469237041543,0.01303471163663598
0.9017490487157276,0.013210126030310767
0.923315349352999,0.013347424069732296
0.9465093669232033,0.013511936703164223
0.9718148056107081,0.013806614907432188
0.9993422012939858,0.014270755430217774
1.0287452966745025,0.01482143957725812
1.0594603053138871,0.01532662763747016
1.0901089287473207,0.015823419204873346
1.1183654964160925,0.01642739104763073
1.1420551574494824,0.017093686550031188
1.1596063217504868,0.017672869253181338
1.170046590244501,0.01802412460756926
1.1732103921510946,0.018092697553902175
1.170149513950838,0.017855995355016727
1.1628035343207226,0.017392623043206656
1.153140083468666,0.01697324374612235
1.1427080784079244,0.01676816144543374
1.1326595860769555,0.01661520070084739
1.123499986561278,0.016297895609243943
1.1152925858643818,0.01591117075370091
1.108120514840595,0.01559483103088931
1.1022991596682896,0.015310966566995099
1.0985168938621044,0.014933348786162329
1.097710103641241,0.01441595289040941
1.1006596881165276,0.013885999795019442
1.1076757595652547,0.013548553121058326
1.1189290359009054,0.013507469461151148
1.135025142533164,0.013736615229748906
1.156067757865475,0.01417009287041965
1.1806509598557664,0.014656714328713
1.2062612923877456,0.015028829049868946
1.2303251975547096,0.01523602692277184
1.2504670302057455,0.015327926601983751
1.2652665657142945,0.015334062913987541
1.2749452977452669,0.015282496539356009
1.2803463730849451,0.015216175636657997
1.2819349293463724,0.015138475785531484
1.2799504998897784,0.015098993248024344
1.2748217943937639,0.015024148518494514
1.2670381094414416,0.014717358713457213
1.2569644600535586,0.014168519942636288
1.2452698711517172,0.013567988673927198
1.2329733125121844,0.013086018634480912
1.2212068950092583,0.012700079871249294
1.2111318751450342,0.0124034902423636
1.2036879348576754,0.012148808775745453
1.1992303850314947,0.011878485872923368
1.1974057952751174,0.01163749141037653
