#2020-02-21T00:00:00
"Rt","σs"
0.004038163542230816,0.07677688444593178
0.0026971809975982,0.06040203054065523
0.007369070071546133,0.14475984811850753
0.0033795101935032885,0.07884221769677636
0.007963614256140948,0.12765735893593483
0.020018196298495796,0.2288997989894869
0.04688292514329217,0.38933331195539256
0.0467495304692463,0.35476048799023513
0.10026475203378434,0.5715868163393014
0.16027094000829561,0.7759631240478686
0.17206985466834712,0.8341966051124986
0.31899085920824233,1.10898797836844
0.585383132532116,1.5509769373349445
0.6788877031637892,1.626102737253078
0.925515737041448,1.9452510569616352
1.3913535150172194,2.327229705694982
1.4367055298761329,2.3286402303977725
1.959662434561019,2.498163771648605
2.174317615899015,2.4326096684041913
2.3607622921514277,2.2039506345301905
2.4575986107126613,1.8496666897388006
2.459028766443313,1.4739821093770424
2.29136205553193,1.2658461070224438
2.258051885653473,0.8792010755167823
2.0468247781282907,0.6437170560748215
1.8070962790427718,0.4961771358755744
1.5999528257478153,0.35057321224576565
1.4222179947409144,0.2304922276782407
1.2602779640353938,0.1841583932064145
1.1388152898691146,0.13884303880379087
1.0416089407516163,0.13037103346146317
0.9694489837600092,0.1279580167450574
0.9193806652499928,0.11499749884038073
0.8796172229767154,0.11559273798386516
0.846557894113289,0.12952561622389303
0.8326172071616962,0.11289519033706331
0.8220520737708655,0.11384822003010373
0.8221513417248071,0.10607025748020338
0.8221138186758128,0.12161034891585598
0.8348503909700102,0.1243497476589824
0.8648022463977112,0.10869795610597274
0.8942088872029339,0.13063080466790056
0.9342597217922098,0.15819844789221535
0.9871450822577931,0.17057441172952173
1.0381602610238694,0.1955578188891252
1.0730311462564583,0.24823305266113488
1.1279090110809644,0.2553148090134129
1.1977012781630167,0.23575707076114014
1.2773520978846316,0.18890631396076282
1.3334894166909312,0.2229656321629316
1.402715959961925,0.2309302519673579
1.45461035802815,0.2721755730740367
1.522208885401846,0.2613093564720554
1.5565826241792349,0.28343535028910993
1.5922075764764372,0.24194496212691505
1.5705771782583149,0.2701984106624034
1.545289168727742,0.21053933626508342
1.4719928532704485,0.1920119587596403
1.3682864263033379,0.1683506434782973
1.2389986583285368,0.1514606033018265
1.0983206940246897,0.13232582174244767
0.9592724244358255,0.11446193253306834
0.8346473104553568,0.09625632228283684
0.7298535681891293,0.08408210782608404
0.6481736446543503,0.07185894065150598
0.5896806139123492,0.060739044965713
0.5549592483797999,0.0535336638174385
0.5439332611900374,0.05150345103388105
0.5538682317112252,0.05956854489759815
0.5842579069091468,0.06488675164598087
0.6282500120401118,0.07936998005708544
0.6786220853829811,0.11063728226019204
0.736625919771873,0.139290522012899
0.8003233372267574,0.18166847487791948
0.8862300450672338,0.1956174859961224
0.965895515461352,0.24149805299195692
1.0790913643546458,0.24098419948373537
1.1820940758149718,0.27204549720925736
1.256147865662197,0.3406095466332742
1.3556763470769813,0.3511483362944201
1.390284508123262,0.4138620714709932
1.4569070142690559,0.3916380469469891
1.465616149459596,0.39503279825686655
1.5006378321591474,0.312228848696608
1.4863511691353517,0.2744313585634957
1.4788661233324905,0.20871098740384006
1.4675089770260201,0.18842557924531045
1.475691885261048,0.166037739125368
1.4963223913163493,0.17291769623356842
1.5332311692624385,0.1608019218522351
1.5638868601418092,0.1817538469152368
1.5946656662357404,0.18811121970400493
1.6274072355565863,0.16584097431803635
1.653304392305271,0.1487680554627648
1.6659987063176458,0.16582399682870394
1.6810048791107333,0.1366727111696346
1.6828291531700674,0.1334551251110488
1.6773178668737323,0.12921628017108297
1.6656426132984306,0.12382148865359907
1.6494264271314694,0.11782721390899846
1.6308246039278471,0.11180651463908628
1.6115034685627423,0.10646191753810298
1.5913934762954258,0.10210020706048327
1.5695811957703287,0.09868575675850973
1.543790409840348,0.0956926428814382
1.5110294655417502,0.09217951320159447
1.4695420134756165,0.08783216457913019
1.4201505622870745,0.08266285708466507
1.365976572857544,0.07657041579788593
1.3119933142410463,0.06983118712214187
1.263623102610551,0.06350151682829185
1.2250168551690603,0.05941555806259297
1.1979047281946336,0.05897608607433903
1.1812178019102146,0.060538131014839985
1.1709634782021132,0.06123076677790882
1.1610493357940355,0.05997825227217177
1.1464392589501693,0.057282709720618885
1.125745915695723,0.05400291204390553
1.1014506538576974,0.0511984345756378
1.0779165667130632,0.050107610106629945
1.0586086070455325,0.0505187862845703
1.0444504311678298,0.051156781495005826
1.0341834310926026,0.051149535058386805
1.0259155648476308,0.04987835626081921
1.0188844262220875,0.04722593128341915
1.0148970753867699,0.04402599933503171
1.0177851428478784,0.04188134064178714
1.0317028189384183,0.042155660796222835
1.058556488155683,0.04458852692860845
1.0954150825991342,0.04756627580703308
1.1348482296583078,0.0501863027812476
1.168270211564543,0.052376991009086465
1.1897823142001414,0.05397277264704195
1.196674757454771,0.05459989633639656
1.1890924373467293,0.054283181128979445
1.169701248599455,0.053277401191294434
1.1428110007024972,0.05154301463387562
1.1130088746469735,0.04919339671570198
1.0838701078941642,0.04677735905525993
1.0578620529686975,0.04466185050565021
1.0368858474226141,0.043076658888766745
1.0215332369462966,0.04188248360822542
1.0101338172684726,0.0413055123319519
1.0001147707746227,0.04134654863112687
0.9892781861169112,0.041425584308596636
0.9762641530348448,0.04111133484127089
0.9608171225164267,0.040325716920571957
0.9435534299364791,0.03946181574352393
0.9248145122177224,0.03902058442383732
0.9039511714497157,0.03899170145571765
0.8796786398283518,0.039049520367160036
0.851709451341152,0.03845744971973392
0.8224407282294253,0.036793435690102336
0.7972332214262522,0.03431824210328496
0.7835621590100992,0.031765717732620956
0.789548081215041,0.030118984506542695
0.8219399641365149,0.030016531551221942
0.8842887476238233,0.03158945972745457
0.97664895114582,0.03502966694599001
1.0972176297574803,0.040099509108832275
1.242436947517742,0.046515837658772104
1.4064174707765955,0.05398620776354562
1.580715766808413,0.0620350625679113
1.7543633612241676,0.07002895636758434
1.9144664751158578,0.07729243076092744
2.047957409300825,0.08320217811443256
2.1439199300732454,0.08724418124012967
2.1956516988760457,0.08911706954776447
2.201257043877636,0.08844832140804561
2.163753427674886,0.08469930852941954
2.0909960370322254,0.07812216035125139
1.9941017008048953,0.07029330422793509
1.8849108185667185,0.06298156027884601
1.7739066244708317,0.056733965841195694
1.6687310659656247,0.05135684634039597
1.5727513328860165,0.046637710653832355
1.4846549864344083,0.04270231936861041
1.4002916576083098,0.03981499166354532
1.3158832922865882,0.03768205273742574
1.2299589973945244,0.03597792745963498
1.1449258574920391,0.034622644050268075
1.0662852316648728,0.03424239235070992
1.0006116678654653,0.036131153139439154
0.9539564339743456,0.041683953620248286
0.9297380615626669,0.05132181393937518
0.9267032637525981,0.06515682189577533
0.9389324805603371,0.08372408086317397
0.9585506387468912,0.10802149791911898
